,user,tweet,location,description,friends_count,followers_count,statuses_count,created_at,retweet_count,hashtags,disorder,Unnamed: 0
99,jomo_felix,"Athi River(Great Wall, the big dormitory), or Kitengela. You notice he has downscaled his car or sold it altogether… https://t.co/XFCEUnqSdO","Nairobi, Kenya","An inquisitive financial acumen, patriot, agricultural, and socio-economic systems consultant. A catholic, 2022 KE Presidential Candidate. Cell: +254780073334",141,101,2054,2015-06-05 17:09:19,0,[],depression,
100,RevoltKenya,"Adult people who undergo divorce face a variety of psychological issues including increased stress, lower life sati… https://t.co/PV8WhuHTGf","PARKLANDS, NAIROBI","#Jungian
#Individualist
#FreeMarketCapitalist
Studying Jewish Political History.
Don't subscribe to group guilt/innocence",717,727,21426,2019-03-22 11:27:10,0,[],depression,
101,LucyGatimu3,"@joeomondi Yeah but some are taking long to adjust,the rate of depression I have seen esp with men is disturbing.i… https://t.co/1QZ7DVi5pU",uthiru,appreciate life and peace of mind,881,6056,2232,2018-12-14 20:22:40,0,[],depression,
102,AmmarBwana,"Back to Depression mode 😪
How is your #FPL Team? https://t.co/6gCR669hmr","Nairobi, Kenya","Photography .| Arsenal .| Penchester United Banter .| 
In that order🤗",2106,2710,12935,2018-10-15 23:10:13,0,"[{'text': 'FPL', 'indices': [38, 42]}]",depression,
103,Ayeshakawar,@zuhumomar Bro this is heartbreaking considering the fact that he actually killed himself irl because of depression. https://t.co/CjbrAnL2sd,"Nairobi, Kenya",The one where C’est La Vie and the one with Carpe Diem.,547,2263,46163,2015-10-02 08:14:56,0,[],depression,
104,JM__ke,"I've found the cure for depression.
His name is Jesus😊","Nairobi,Kenya",Heir to the Kingdom,1242,1114,358,2015-04-28 17:45:46,0,[],depression,
105,muthuriamos,It seems being young in this country is a crime.  If depression due to systematic poverty n unemployment will not k… https://t.co/mMMyL4EGQn,nairobi,"the goal is to get wealthier, wiser and healthier.",1900,1272,666,2014-01-08 04:39:48,1,[],depression,
106,guylikericky,Siet dude can go into depression https://t.co/DgCJ6Vn3Vf,"Nairobi, Kenya","Thread connoisseur, by order of the Peaky Blinders. Fleets on my IG page link below",303,52175,29540,2017-01-06 03:14:36,0,[],depression,
107,Marvomavo,"I hate how people assume that depression is the same as normal stress,that shit is a different demon","NAIROBI,KENYA",God first ||And1||basketball freak🏀||handles🏀🔥||crossovers 😊||once a stonner||comp geek||,1553,1622,2032,2015-02-27 13:48:10,0,[],depression,
108,DonaldjDon,@PatrickTimmons1 If they don't finish us first with depression.,Nairobi Kenya,"...My Bio don't matter, we all strangers here anyway",565,1280,5694,2013-06-28 17:02:37,0,[],depression,
109,lawrencekitema,@japheth_micah I agree with you but speaking out is an alternative as we work for better. Depression is killing so many people.,"Nairobi,Kenya",Corporate Communications Officer at @InfoKfcb|•Media Specialist|•Communication/PR Strategist|•Journalist|•Social Media Specialist|•Believer|•⚽@ManUtd,44198,67492,38886,2012-05-18 17:29:42,0,[],depression,
110,ChekwonyEric1,@kipmurkomen @RailaOdinga The old man is totally in depression let's forgive him for God sake! it's all right mungu mbele,"Molo, Kenya",Human Rights Defender,398,18,331,2020-11-01 13:49:11,0,[],depression,
111,aptantech,7 warning signs to spot depression and anxiety in the workplace and help your employees https://t.co/Bii7IogNwi,"Nairobi, Kenya","Updates, News, Reviews on tech & business-related issues & trends in Kenya & beyond. aptantech@gmail.com, info@aptantech.com
Telegram - https://t.co/NMr4YfhcUZ.",669,1056,14110,2013-08-07 13:33:42,0,[],depression,
112,MichaelOuma,7 warning signs to spot depression and anxiety in the workplace and help your employees https://t.co/K0glo01uPx,"Nairobi, Kenya","Here I am, all thanks to God. That's what matters. The rest are details.",611,1702,27404,2009-07-21 14:18:20,0,[],depression,
113,lawrencekitema,"In Kenya, it is estimated that one in every 10 people suffer from a common mental disorder. Depression and anxiety… https://t.co/Ib6pJCaoGV","Nairobi,Kenya",Corporate Communications Officer at @InfoKfcb|•Media Specialist|•Communication/PR Strategist|•Journalist|•Social Media Specialist|•Believer|•⚽@ManUtd,44198,67492,38886,2012-05-18 17:29:42,7,[],depression,
114,SwaIehibrahim,"Marketing your products through WhatsApp Status isn't easy!! 
The update will expire without a single reply!! 
I th… https://t.co/QhwMUbyVjL",eldoret ,"Father, Laboratory technologist,farmer,writer Arsenal fan , Ruto sycophant
0705101999
Ibraswa100@gmail.com 
Fb page Arap Ibrahim",4452,2062,1535,2014-04-17 15:46:52,0,[],depression,
115,WatchItKe,"@sinemafocuske @MaishaMagicEast @ShowmaxKenya 😂😂😂
True! Plus Cess really started out so well... Her character chang… https://t.co/buw6CqwYTX","Nairobi, Kenya","Talking Cinema, TV & the Stars. From Kenya to the World 🇰🇪",95,86,214,2020-09-24 13:24:05,0,[],depression,
116,AzizMubarak388,@Degrata__ shida ya hii generation ni we like comparing everything. watu/ vitu ni different na ni poa we enjoy what… https://t.co/Y2pLQlebR8,"Nairobi, Kenya","Maverick
Avuncular
Simple",573,640,980,2017-07-21 10:56:39,0,[],depression,
117,ChiromoHospGrp,"A fortnight ago, we held a @TwitterSpaces conversation on the silent crisis we are going through as a country - Dep… https://t.co/AQqh7laYcB","Nairobi, Kenya","Chiromo Hospital Group is designed to cater for all your #mentalhealth needs in a safe, secure and dignified environment 🏥


FB/IG📸- @ChiromoHospitalGroup",523,4089,9304,2015-01-19 15:33:20,21,[],depression,
118,OmaeOkara,employment the result is brilliant minds will then end up hackers/Thieves etc that is if they don't die of DEPRESSI… https://t.co/0kkgyokGaU,Nairobi,"Civil Engineer| Poet| Author| 
•Fighting for the African Dream•
|The 21st Century has no room for mediocrity|
Proud Kenyan 🇰🇪",4386,4177,2366,2013-07-08 16:02:35,0,[],depression,
119,saharaagri,"Is it sustainable in short or long term?, pole are finding it difficult to  afford a  mask #COVID19 #depression how… https://t.co/GSUMGVo2Ye","Nairobi, Kenya",#Agriculture #Environment #Climatechange #EBAFOSA an initiative of UNEP #ClimateFinance #SDGs #Africa #Cactus #NopalPower Tweets/Retweets,1218,623,4806,2016-08-11 13:26:08,0,"[{'text': 'COVID19', 'indices': [91, 99]}, {'text': 'depression', 'indices': [100, 111]}]",depression,
120,immanuelkiage,"Sharing pandemic experiences, overcoming depression. All in one book #thrudemic https://t.co/5PDcUZt0kv",Nairobi Kenya,|| 👓 Consultant ||🌍Events Planner || 🏝 Future Asset || ✍Creative Writer || Digital Media Strategist 💻,244,29,227,2013-06-05 19:37:18,0,"[{'text': 'thrudemic', 'indices': [69, 79]}]",depression,
121,Michuki97,"Drugs will never help you fight your stress and depression. fight your demons, that's the only way out🤞","Nairobi, Kenya","Film maker/
Director/
cinematographer/
Editor/
Business man/
influencer/
social media manager/
Nomophobia/
#playkemusic/",193,3986,6531,2017-02-25 19:35:32,0,[],depression,
122,immanuelkiage,"Sharing pandemic experiences, overcoming depression. All in one book #thrudemic #viralbestseller https://t.co/dioTwqIZvZ",Nairobi Kenya,|| 👓 Consultant ||🌍Events Planner || 🏝 Future Asset || ✍Creative Writer || Digital Media Strategist 💻,244,29,227,2013-06-05 19:37:18,0,"[{'text': 'thrudemic', 'indices': [69, 79]}, {'text': 'viralbestseller', 'indices': [80, 96]}]",depression,
123,ismailoluoch,@MwalimuRachel that one factor ya depression.😂,"Kericho, Kenya","sabr, Rule is for Allah Alone....",701,3202,3418,2015-05-05 21:43:25,0,[],depression,
124,evanstwirih,"@VybezRadioKE @ZJHENO Urban fruits grocery kahawa west locked in. #InternationalYouthDay2021  #VybezAdrenaline 🔥
 s… https://t.co/EjDyNPgS4t","kahawa west, Nairobi ","FOUNDER https://t.co/AUNiV6mluI 🖥️ 
Follow my Hustle @agribiztalk📝
 Fruit Vendor Kahawa West, Kamae Road. Pay a visit for Juice, fruit etc..
God Lead the way🙏",266,687,7105,2013-12-05 16:52:05,1,"[{'text': 'InternationalYouthDay2021', 'indices': [66, 92]}, {'text': 'VybezAdrenaline', 'indices': [94, 110]}]",depression,
125,Nicholasmeyner,"@VybezRadioKE @ZJHENO 4rm nanyuki laikipia cnty mwisho wa reli,,the 5 things we are facing us youth are;
1:Depressi… https://t.co/UAXVEE2ogd","Nanyuki, Kenya",Tourism and travelling,241,56,56,2017-07-10 12:22:50,0,[],depression,
126,CyprianKim_,"@Soulless__One @Kimuzi_ It's fine, 
I am not against your argument man,
But you must consider most of these rich gu… https://t.co/Bov3LyTKFg","Nairobi, Kenya",Wicked sense of humour,1161,535,4508,2015-10-28 04:03:10,0,[],depression,
127,WPCNlgbtiq,Disclosure and Depression counseling;Debunking all myths and misconceptions around your sexuality that has been men… https://t.co/W1hWl9rHj8,"Migori, Kenya","WPCN is a 90 90 90 insight HIV cascade network organization, which strives to prevent infection, provide and advocate access to services and Human rights",41,14,181,2017-10-18 11:37:56,1,[],depression,
128,CyprianKim_,"@Soulless__One @Kimuzi_ Let's be real, 80% of depression cases ni ju ya doo, 
Call me basic, fine.
When you are bus… https://t.co/JYFWJI5Qsd","Nairobi, Kenya",Wicked sense of humour,1161,535,4508,2015-10-28 04:03:10,0,[],depression,
129,scottie_254,@Shikukega @nick_cesc_ Ii n effects za depression?,Nairobi ,Illest vibes💯....,2785,7347,44965,2019-12-09 17:30:45,0,[],depression,
130,W_Asherah,@LerionkaGithua @advent_nomad I'm sorry but the way a depressive episode feels - How does this one feel hata. Si yo… https://t.co/gIqrfNB1lO,"Nairobi, Kenya",Electrical Engineer. Renewable Energy. Africa Energy Access. Autistic. ADHDer. Feminist. Made peace with uncertainty. I dislike absolutes. Views are mine.,458,6075,26877,2010-09-21 08:58:34,0,[],depression,
131,iamMoseDaniel,"@Nonze @_fels1 Some men are too good but some women push men out, you want boychild to die due to depression, as a… https://t.co/BFGIM2WS2I","Nairobi, Kenya","Surveyor|Entrepreneur | Lecturer | 
Founder &C.E.O @Habica Group of Companies E.A (investments in Education, Construction & Consultancy) 
#talkwithDan",94,59,1103,2020-01-09 04:43:13,1,[],depression,
132,ForumCivHubESA,Abandonment issues can lead to depression. Neglect and abandonment causes people to be insecure. As a youth you hav… https://t.co/Ywo86q5xZH,"Nairobi, Kenya",ForumCiv is an International development organisation that works a just and sustainable world where all people have the power to effect change.,82,6721,10630,2015-06-28 17:35:07,7,[],depression,
133,ForumCivHubESA,"Depression is a mood disorder. It is the feeling of sadness over nothing, also characterised by feeling of loss of… https://t.co/hCxcVYxNYi","Nairobi, Kenya",ForumCiv is an International development organisation that works a just and sustainable world where all people have the power to effect change.,82,6721,10630,2015-06-28 17:35:07,13,[],depression,
134,ForumCivHubESA,"Depression is not always obvious,  depression is not a sign of weakness,  it's just a mental health problem. Mental… https://t.co/7gcGZGOC1D","Nairobi, Kenya",ForumCiv is an International development organisation that works a just and sustainable world where all people have the power to effect change.,82,6721,10630,2015-06-28 17:35:07,6,[],depression,
135,richard_ojuok,Depression is real https://t.co/aPXAeoLQRj,"Nairobi, Kenya",Am hard working and a go getter,126,40,695,2019-12-10 20:01:41,0,[],depression,
136,WillOdero,@WathokoWilly @0tile_brown You will fall into depression and cut your shit off😂,Nairobi,Bio what now?,451,266,1618,2014-04-22 03:46:11,0,[],depression,
137,kavsmaina,"Depression, anxiety, eating disorders, psychosis, suicide, dis-ease of  mind &amp; substance abuse are fast becoming le… https://t.co/BBuy78RUzr",Nairobi,"Maitu to 18 & 9. Curious. Explorer. Lover. Passion defines me,  life refines me.Fighter for Justice! My brother's keeper! Manchester United✊ Jubilee Critic",1380,6249,72745,2013-01-03 16:57:32,0,[],depression,
138,WisenHRKenya,"Depression permeates every facet of a person’s life, at home and at the office.
It’s critical that employers recogn… https://t.co/PMlqfk1MaC","Nairobi, Kenya",Leading provider of outsourced HR and recruiting solutions for small to medium-sized businesses. Got a question? Drop us a tweet!,49,246,292,2013-05-29 15:10:09,1,[],depression,
139,MtalaSweney,"-How do I celebrate when I'm losing the battle to depression.
-How do I celebrate when societal expectations of me… https://t.co/fDS6RCIwJZ","Nairobi, Kenya","Team building coach🎯
Life coach🏅
Outdoor enthusiast 😊
Thespian 👌
Corporate MC🎤",419,343,98,2020-02-08 20:54:37,0,[],depression,
140,Mwirigikabaki,@Kenyan_Report Someone person is the people of Gatundu. Ata kama this desperation itawaletea depression.,,Here to serve...,299,66,1724,2019-10-25 13:23:38,0,[],depression,
141,WacekeBobo,"In 2020, Khaby Lame lost his job at the start of the pandemic. On the brink of depression, and with time on his han… https://t.co/fiKujLKjZH","Nairobi, Kenya",Full Time Journo • Eclectic • Radiant Soul • Gentle heart • Fierce Mind | Cars X Avid Traveller | Lead: @ScandalKenya | Digital Strategist |,35403,35878,6925,2016-07-09 00:30:32,7,[],depression,
142,kiamburian,"@TheStarKenya Toxic feminist. No wonder suicide and depression is on the rise amongst women under 40.

But who cares.
Agenda must agend","Kiambu, Kenya",Cows. selling. 17000 each.,732,167,2319,2020-04-25 20:13:25,0,[],depression,
143,SaadaApp,"The most effective method to Help Someone Who Is Depressed: 3 Steps To Make A Difference
https://t.co/zWj94YK7VJ… https://t.co/iyQ88fKMqV","Nairobi, KE",Empowerment | Companionship | Elevation | Better Help 4 U,89,73,134,2019-11-30 20:57:39,1,[],depression,
144,LensesDontlie,#depression sucks but at least Twitter have updated their app. #photography,"Nairobi, Kenya","Photographer.
Film enthusiast.
Content Creator.
Crazy.
Objective.
#RestoreTheSnyderVerse",2959,1852,19128,2017-10-05 17:40:58,1,"[{'text': 'depression', 'indices': [0, 11]}, {'text': 'photography', 'indices': [63, 75]}]",depression,
145,simba_Ke,Friends of villareal since the great depression,"Nairobi, Kenya","Kenyan || A proudly one || UON || @ManUtd || Harambee stars ||Concerned about the fun that tweeps share.||#kotlayals, || #mufc",2757,1556,3137,2017-08-30 16:57:03,0,[],depression,
146,domicileherb,"A one goal lead can sink you into depression.

Villareal have opened up after the gial...we need to capitalise in t… https://t.co/48KKLJf6zQ","Nairobi, Kenya",|  ChelseaFan |  Banter FC|  https://t.co/07tPE9niMK | Learn From Your Challenges|,4509,4460,74725,2012-09-23 15:09:01,0,[],depression,
147,_beingtracy,Y'all talk about depression but no one gets how lonely it is #IAMAVICTIM,"Nairobi, Kenya","Snapchat ~ tracyroyalty 🤍 | VIRGO ♍ 18
🏳️‍🌈",24,31,145,2019-10-12 06:26:37,0,"[{'text': 'IAMAVICTIM', 'indices': [61, 72]}]",depression,
148,Mwendi254,"Depression; You totally don't Care about everything and anything. 
Anxiety ; You totally care about everything and anything.","Nairobi, Kenya","Economist / Sociologist /  Political Analyst.
Chelsea Fan.",1518,528,5078,2017-09-10 20:30:56,0,[],depression,
149,namedSlickbakk,@TheeMakau Hii ndio hufanya a lot of men waingie into depression in later years,"Nairobi, Kenya","20 acres, 2 sons, 2 daughters and a Rarri",698,1155,34388,2018-07-06 17:03:53,0,[],depression,
150,Okoth_Rodgers,"Surely Depression is real, kindly try and talk to a friend in case you notice some symptoms. You might save a life.",Nairobi,Life shrinks or expands in proportion to one's courage!,42,37,385,2012-06-13 04:55:03,0,[],depression,
151,BienDowpeboy99,@Maxwell_Murila Depression about to start😂 https://t.co/pp4utR7NwX,"Nairobi, Kenya",Making Money moves Everyday,326,213,896,2018-05-18 08:48:58,0,[],depression,
152,LaQueenJ,"Drugs will never help you fight your stress and depression. fight your demons, that's the only way out","Nairobi, Kenya",Your Time To Shine Is Coming💯,17663,61348,96138,2015-08-20 18:54:06,373,[],depression,
153,RN_Kirui,When we attempt to convince people who are experiencing #dementia to accept that what their brains are telling them… https://t.co/ZFXLsK5igF,"Nairobi, Kenya",A Kenyan patriot_dedicated Registered Nurse (RN) saving lives.,270,96,281,2015-06-06 14:14:33,0,"[{'text': 'dementia', 'indices': [56, 65]}]",depression,
154,ogayobenson,"Why strength training is good for you

✅Burns calories while doing it and after
✅Makes you stronger
✅More defined a… https://t.co/otcaI9j2ME","Nairobi, Kenya","💥I help people lose fat
⚡Build Muscle
👍And get Stronger

#fitnesscoach #personaltrainer",185,150,191,2014-05-25 21:26:48,0,[],depression,
155,kenneth_mbira,"@ntvkenya You will kill us some days with this annoying news all the time, we are already in depression all thanks… https://t.co/z1fJAHxytz",nairobi,works in nairobi,422,104,884,2013-06-25 14:12:43,0,[],depression,
